transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost
5838,4,3072,2017-01-06,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
6464,0,413,2017-01-06,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92
6839,10,1376,2017-01-06,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
6991,100,2155,2017-01-06,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
7118,23,2465,2017-01-06,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
7208,95,1275,2017-01-06,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
7295,45,2585,2017-01-06,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99
7380,76,2179,2017-01-06,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85
8184,87,3098,2017-01-06,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4
8716,30,324,2017-01-06,1.0,Approved,Solex,Standard,high,medium,748.17,448.9
9324,94,1131,2017-01-06,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
9721,27,1472,2017-01-06,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
9729,65,3155,2017-01-06,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
9810,0,345,2017-01-06,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62
9911,9,1303,2017-01-06,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
10056,84,478,2017-01-06,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
10888,38,1572,2017-01-06,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
10972,63,2727,2017-01-06,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
11185,4,658,2017-01-06,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
11349,29,246,2017-01-06,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
11506,90,3219,2017-01-06,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
12383,57,1475,2017-01-06,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
12721,66,1427,2017-01-06,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27
12749,18,2597,2017-01-06,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
13329,74,655,2017-01-06,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
13338,66,938,2017-01-06,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33
13863,84,3232,2017-01-06,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
14178,5,2216,2017-01-06,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
14751,10,2325,2017-01-06,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18
15513,25,925,2017-01-06,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
16519,66,2359,2017-01-06,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27
16717,29,499,2017-01-06,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
16996,98,2313,2017-01-06,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
17002,64,22,2017-01-06,1.0,Cancelled,Trek Bicycles,Standard,medium,large,1469.44,596.55
17398,79,121,2017-01-06,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
17763,92,13,2017-01-06,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
18446,23,2761,2017-01-06,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
18743,59,2085,2017-01-06,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58
19005,6,1190,2017-01-06,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
19922,0,1869,2017-01-06,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
19925,56,1563,2017-01-06,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
183,46,2656,2017-01-07,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51
523,84,2234,2017-01-07,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
1035,0,667,2017-01-07,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62
1050,6,140,2017-01-07,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
1613,58,3461,2017-01-07,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4
1978,5,1766,2017-01-07,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
2358,22,2029,2017-01-07,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
2382,49,1562,2017-01-07,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
2920,34,2179,2017-01-07,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72
3072,56,1207,2017-01-07,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
3357,57,2648,2017-01-07,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
3452,41,2110,2017-01-07,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9
4002,5,3224,2017-01-07,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
4677,75,2026,2017-01-07,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
4724,28,2325,2017-01-07,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13
5361,45,3205,2017-01-07,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99
5585,8,941,2017-01-07,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13
6167,14,1407,2017-01-07,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
6175,76,3363,2017-01-07,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77
6782,69,1726,2017-01-07,1.0,Cancelled,Norco Bicycles,Road,medium,large,1240.31,795.1
7242,51,607,2017-01-07,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
7745,80,860,2017-01-07,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
8033,29,2815,2017-01-07,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
8175,23,1033,2017-01-07,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
8283,93,53,2017-01-07,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
8628,99,956,2017-01-07,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89
8907,100,1343,2017-01-07,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
8927,78,1400,2017-01-07,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
11248,78,2664,2017-01-07,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
12793,64,516,2017-01-07,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
13250,0,1034,2017-01-07,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21
13879,85,731,2017-01-07,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
14703,65,235,2017-01-07,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
14713,88,3170,2017-01-07,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
14742,22,589,2017-01-07,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
15252,15,1102,2017-01-07,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9
15405,32,2687,2017-01-07,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4
15593,92,1574,2017-01-07,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
15642,57,1583,2017-01-07,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
15692,59,3239,2017-01-07,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
16633,26,1791,2017-01-07,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
16709,36,2963,2017-01-07,1.0,Approved,Solex,Standard,low,medium,945.04,507.58
16877,57,2717,2017-01-07,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
16971,1,1607,2017-01-07,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
17373,45,2966,2017-01-07,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99
18095,88,2361,2017-01-07,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
18406,70,3360,2017-01-07,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
18595,46,2266,2017-01-07,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
18643,6,1090,2017-01-07,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
19638,0,2718,2017-01-07,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62
19856,9,1468,2017-01-07,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
19880,92,296,2017-01-07,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
989,64,499,2017-01-08,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
1084,96,2815,2017-01-08,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77
1702,63,1074,2017-01-08,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
1744,91,2616,2017-01-08,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85
2360,63,1966,2017-01-08,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
2554,70,1946,2017-01-08,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
3013,82,192,2017-01-08,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
3894,45,1366,2017-01-08,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99
4414,84,2214,2017-01-08,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
4445,13,51,2017-01-08,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27
4646,4,460,2017-01-08,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
4968,3,2992,2017-01-08,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
5067,13,153,2017-01-08,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27
5439,83,171,2017-01-08,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03
5733,52,96,2017-01-08,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
7378,97,1997,2017-01-08,1.0,Approved,Solex,Standard,medium,large,202.62,151.96
7647,24,2934,2017-01-08,1.0,Approved,Solex,Road,medium,large,1777.8,820.78
8258,70,2733,2017-01-08,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
9007,83,1929,2017-01-08,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03
9014,53,853,2017-01-08,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
9040,65,2860,2017-01-08,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
9978,92,318,2017-01-08,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
10253,36,441,2017-01-08,0.0,Approved,Solex,Standard,low,medium,945.04,507.58
10918,66,932,2017-01-08,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33
11264,76,2755,2017-01-08,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85
11515,58,3372,2017-01-08,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
11757,53,2909,2017-01-08,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
12005,90,1993,2017-01-08,1.0,Approved,Solex,Standard,low,medium,945.04,507.58
12538,14,3224,2017-01-08,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
12853,60,3187,2017-01-08,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
13370,63,1330,2017-01-08,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59
13400,54,2770,2017-01-08,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
13557,26,1411,2017-01-08,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
13613,59,1771,2017-01-08,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58
13929,24,510,2017-01-08,0.0,Approved,Solex,Road,medium,large,1777.8,820.78
14146,39,1887,2017-01-08,0.0,Cancelled,Giant Bicycles,Standard,medium,large,1812.75,582.48
15265,90,3263,2017-01-08,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
15586,14,448,2017-01-08,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75
16263,58,1483,2017-01-08,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4
16659,45,55,2017-01-08,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99
16948,87,1902,2017-01-08,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4
17149,59,1971,2017-01-08,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58
17275,84,998,2017-01-08,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
17313,25,2272,2017-01-08,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
17934,56,142,2017-01-08,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
17998,0,2039,2017-01-08,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
18029,45,292,2017-01-08,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99
18880,3,569,2017-01-08,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
19459,58,847,2017-01-08,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
37,14,1040,2017-01-09,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75
769,69,285,2017-01-09,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
1029,17,135,2017-01-09,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8
1317,16,2142,2017-01-09,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
1843,85,892,2017-01-09,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
2088,2,2121,2017-01-09,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62
2316,1,73,2017-01-09,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
2720,9,1669,2017-01-09,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
2922,67,414,2017-01-09,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74
3407,5,1103,2017-01-09,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
4217,1,424,2017-01-09,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
5727,77,3183,2017-01-09,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
5728,47,3244,2017-01-09,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
5869,66,238,2017-01-09,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33
5882,44,322,2017-01-09,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
6003,9,3026,2017-01-09,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
6246,1,3142,2017-01-09,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
6309,69,3500,2017-01-09,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
6450,54,153,2017-01-09,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
6532,0,3037,2017-01-09,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
6633,61,62,2017-01-09,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
6950,28,2852,2017-01-09,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13
7987,52,2119,2017-01-09,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
8061,99,2456,2017-01-09,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89
8273,5,3047,2017-01-09,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
8285,97,544,2017-01-09,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
8401,63,438,2017-01-09,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
9261,50,584,2017-01-09,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92
9679,86,2467,2017-01-09,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
9772,72,1301,2017-01-09,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3
9851,53,1555,2017-01-09,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
10846,11,2523,2017-01-09,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
10862,43,1982,2017-01-09,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
10869,66,2197,2017-01-09,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33
11080,50,1603,2017-01-09,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92
11543,59,798,2017-01-09,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
11695,24,2655,2017-01-09,0.0,Approved,Solex,Road,medium,large,1777.8,820.78
11841,83,590,2017-01-09,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03
12135,51,1296,2017-01-09,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
12537,50,85,2017-01-09,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92
12740,7,714,2017-01-09,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
13036,47,3029,2017-01-09,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
13497,28,64,2017-01-09,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13
13882,44,3006,2017-01-09,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
14116,70,942,2017-01-09,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
14758,67,3301,2017-01-09,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
15432,85,1813,2017-01-09,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
15557,22,2335,2017-01-09,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
15894,45,2308,2017-01-09,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99
16267,31,2630,2017-01-09,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
16676,58,259,2017-01-09,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
17009,33,1758,2017-01-09,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
17923,6,3141,2017-01-09,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
17948,45,2832,2017-01-09,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99
18504,11,2595,2017-01-09,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
19052,18,1643,2017-01-09,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45
19453,68,3306,2017-01-09,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
19749,11,1598,2017-01-09,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
19911,90,394,2017-01-09,1.0,Approved,Solex,Standard,low,medium,945.04,507.58
26,64,2596,2017-01-10,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
560,7,695,2017-01-10,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
737,42,669,2017-01-10,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9
976,63,1589,2017-01-10,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59
1784,9,3081,2017-01-10,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
2282,2,2968,2017-01-10,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33
2827,4,3326,2017-01-10,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59
2837,61,478,2017-01-10,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
3154,80,723,2017-01-10,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
3366,37,1153,2017-01-10,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
3703,40,1561,2017-01-10,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
4218,0,1509,2017-01-10,1.0,Approved,Solex,Road,medium,medium,416.98,312.74
4364,52,1147,2017-01-10,0.0,Approved,Solex,Road,medium,large,1777.8,820.78
4519,87,643,2017-01-10,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4
4559,5,3163,2017-01-10,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
5281,34,515,2017-01-10,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
5374,71,2270,2017-01-10,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75
5530,57,2982,2017-01-10,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
5850,100,2930,2017-01-10,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
6481,35,2664,2017-01-10,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
7042,9,1879,2017-01-10,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
7143,82,3218,2017-01-10,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
7173,39,1541,2017-01-10,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
7229,75,1755,2017-01-10,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
7306,82,780,2017-01-10,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
7370,2,1745,2017-01-10,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62
7468,37,2702,2017-01-10,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
7540,28,428,2017-01-10,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13
7549,17,2806,2017-01-10,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8
9280,40,1017,2017-01-10,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
9543,27,1032,2017-01-10,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
9623,71,2220,2017-01-10,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75
10047,0,687,2017-01-10,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
10341,29,2716,2017-01-10,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
10430,42,1791,2017-01-10,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9
10451,61,902,2017-01-10,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
11210,4,1808,2017-01-10,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59
11334,34,2555,2017-01-10,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72
11995,0,2019,2017-01-10,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
12002,60,2185,2017-01-10,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
12074,89,903,2017-01-10,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
12204,65,2860,2017-01-10,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
12234,0,1310,2017-01-10,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
12273,51,3166,2017-01-10,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
12276,53,244,2017-01-10,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
13060,46,509,2017-01-10,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51
14270,74,2103,2017-01-10,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
14317,59,2119,2017-01-10,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58
